id,mean,min,max,sum,count
886,0.0001,0.0,0.02370000071823597,0.4085,4331.0
887,,,,,
888,0.0,0.0,0.0038999998942017555,0.015599999576807022,328.0
889,0.0,0.0,0.0,0.0,804.0
890,,,,,
891,,,,,
892,,,,,
893,0.0,0.0,0.0031999999191612005,0.003700000001117587,196.0
894,0.0,0.0,0.019600000232458115,0.083,2308.0
895,0.0001,0.0,0.01080000028014183,0.2183,1728.0
896,0.0001,0.0,0.01730000041425228,0.1297,2368.0
897,0.00039999998989515007,0.0,0.031700000166893005,0.1436000019311905,321.0
898,0.0,0.0,0.0007999999797903001,0.0052999998442828655,521.0
899,,,,,
900,0.0,0.0,0.0007999999797903001,0.00139999995008111,771.0
901,0.0005,0.0,0.04100000113248825,0.922,1724.0
902,0.0,0.0,0.0,0.0,249.0
903,0.00019999999494757503,0.0,0.0019000000320374966,0.03500000014901161,209.0
904,0.0004,0.0,0.04230000078678131,0.4805,1128.0
905,0.0,0.0,0.0,0.0,201.0
906,0.0,0.0,0.0,0.0,410.0
907,0.0,0.0,0.0,0.0,231.0
908,0.0,0.0,0.0,0.0,224.0
909,0.0012,0.0,0.225600004196167,13.8648,11476.0
910,0.0,0.0,0.0,0.0,185.0
911,,,,,
912,,,,,
913,,,,,
914,0.0,0.0,0.0,0.0,10.0
915,,,,,
916,0.00279999990016222,0.0,0.03880000114440918,0.5285999774932861,186.0
917,0.0,0.0,0.0,0.0,12.0
918,0.0006,0.0,0.0737999975681305,3.6149,6391.0
919,0.0,0.0,0.0,0.0,716.0
920,,,,,
921,,,,,
922,0.0001,0.0,0.007300000172108412,0.1101,797.0
182305689,0.0,0.0,0.00930000003427267,0.0226,1263.0
923,,,,,
924,0.00430000014603138,0.0,0.07639999687671661,3.948699951171875,918.0
182305693,9.999999747378752e-05,0.0,0.00930000003427267,0.022600000724196434,159.0
926,0.002,0.0,0.225600004196167,10.2499,5085.0
927,0.0,0.0,0.0,0.0,23.0
928,,,,,
929,0.0,0.0,0.0,0.0,54.0
931,0.0,0.0,0.002400000113993883,0.023499999195337296,952.0
932,0.0,0.0,0.002199999988079071,0.0254,684.0
930,0.0,0.0,0.0,0.0,507.0
925,,,,,
182305697,0.0,0.0,0.0,0.0,334.0
933,0.0018,0.0,0.09179999679327011,2.9705,1658.0
182305701,0.0,0.0,0.0,0.0,191.0
935,0.00019999999494757503,0.0,0.030500000342726707,0.14579999446868896,631.0
936,,,,,
182305705,0.0,0.0,0.0,0.0,259.0
938,0.0001,0.0,0.004699999932199717,0.1434,960.0
934,,,,,
940,0.0,0.0,0.0012000000569969416,0.006399999838322401,1270.0
941,,,,,
182305713,0.0,0.0,0.0,0.0,28.0
942,0.0,0.0,0.005100000184029341,0.0116,2757.0
947,,,,,
182305709,0.0,0.0,0.0,0.0,292.0
944,,,,,
945,0.0,0.0,0.00019999999494757503,0.00019999999494757503,935.0
946,0.0,0.0,0.0010999999940395355,0.004600000102072954,701.0
943,0.0,0.0,0.00039999998989515007,0.0010999999940395355,3696.0
948,0.0021,0.0,0.09179999679327011,2.9611,1411.0
949,0.0007999999797903001,0.0,0.002899999963119626,0.012600000016391277,16.0
950,0.0,0.0,0.0,0.0,946.0
952,0.0,0.0,0.005100000184029341,0.011599999852478504,1796.0
953,,,,,
954,0.0,0.0,0.0,0.0,301.0
955,0.00019999999494757503,0.0,0.015699999406933784,0.09300000220537186,517.0
956,0.0002,0.0,0.01360000018030405,0.1938,908.0
959,0.00039999998989515007,0.0,0.006000000052154064,0.10140000283718109,273.0
958,0.0001,0.0,0.0038999998942017555,0.0663,658.0
961,,,,,
962,0.0,0.0,0.0,0.0,3808.0
963,0.00039999998989515007,0.0,0.0031999999191612005,0.023600000888109207,59.0
964,0.0,0.0,0.0,0.0,102.0
965,0.0,0.0,0.0005000000237487257,0.0010000000474974513,641.0
966,0.0,0.0,0.0,0.0,961.0
967,0.0009,0.0,0.09179999679327011,10.2271,11260.0
968,,,,,
969,0.0,0.0,0.002899999963119626,0.006899999920278788,400.0
970,0.0,0.0,0.0015999999595806003,0.00419999985024333,247.0
971,0.00019999999494757503,0.0,0.022299999371170998,0.32190001010894775,1342.0
974,0.0,0.0,0.0,0.0,1206.0
972,0.0001,0.0,0.022299999371170998,0.1786,2433.0
973,0.0,0.0,0.0,0.0,306.0
975,0.0,0.0,0.0,0.0,19.0
976,,,,,
977,0.0,0.0,0.00139999995008111,0.0017999999690800905,393.0
978,0.00019999999494757503,0.0,0.004699999932199717,0.13920000195503235,713.0
979,,,,,
980,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,138.0
981,0.00039999998989515007,0.0,0.02879999950528145,0.3093000054359436,823.0
982,0.0003000000142492354,0.0,0.0019000000320374966,0.014299999922513962,57.0
983,0.0005,0.0,0.07639999687671661,6.2392,12910.0
984,,,,,
985,0.0,0.0,0.023800000548362732,0.2621,11376.0
986,0.00019999999494757503,0.0,0.014800000004470348,0.11999999731779099,724.0
987,0.0,0.0,0.002400000113993883,0.0492,5772.0
988,0.0,0.0,0.0,0.0,533.0
989,0.0,0.0,0.002300000051036477,0.010900000110268593,501.0
990,0.0,0.0,0.0,0.0,212.0
991,0.0002,0.0,0.10949999839067459,1.4689,6758.0
992,,,,,
993,0.0,0.0,0.02280000038444996,0.3212,13096.0
994,,,,,
995,,,,,
996,0.00039999998989515007,0.0,0.023600000888109207,0.17730000615119934,463.0
997,0.0002,0.0,0.225600004196167,55.3273,320254.0
998,0.0,0.0,0.0,0.0,424.0
999,,,,,
1000,0.0,0.0,0.0026000000070780516,0.0205,648.0
1001,,,,,
1002,0.0,0.0,0.007199999876320362,0.0556,2152.0
1003,,,,,
1004,0.0,0.0,0.004100000020116568,0.005400000140070915,194.0
1005,0.0,0.0,0.0,0.0,49.0
1006,9.999999747378752e-05,0.0,0.004100000020116568,0.02539999969303608,200.0
1007,,,,,
1008,0.0003,0.0,0.033799998462200165,0.3533,1410.0
1009,0.0005,0.0,0.10949999839067459,19.8587,41262.0
1010,0.0,0.0,0.0,0.0,194.0
1012,,,,,
1014,0.0,0.0,0.0005000000237487257,0.0019,116.0
1015,0.0,0.0,0.0,0.0,1246.0
1016,0.0003000000142492354,0.0,0.04309999942779541,1.2044999599456787,3917.0
1017,,,,,
1018,0.0001,0.0,0.006000000052154064,0.1014,1807.0
1019,,,,,
1020,0.0,0.0,0.006399999838322401,0.01720000058412552,1268.0
1021,0.0,0.0,0.00039999998989515007,0.0008999999845400453,2378.0
1022,0.0,0.0,0.0020000000949949026,0.00800000037997961,1560.0
1023,0.0,0.0,0.0,0.0,596.0
1024,,,,,
1025,,,,,
1026,0.0,0.0,0.0,0.0,81.0
1027,0.0,0.0,0.004800000227987766,0.0189,598.0
1028,,,,,
1029,0.0,0.0,0.0,0.0,204.0
1030,0.0,0.0,0.0015999999595806003,0.005900000222027302,303.0
1031,9.999999747378752e-05,0.0,0.003100000089034438,0.06270000338554382,427.0
1032,,,,,
1033,,,,,
1034,,,,,
1035,0.0,0.0,0.0,0.0,1167.0
1036,,,,,
1037,,,,,
1038,0.0,0.0,0.0,0.0,1296.0
1039,9.999999747378752e-05,0.0,0.0024999999441206455,0.008500000461935997,81.0
1040,,,,,
1041,,,,,
1042,,,,,
1043,0.0,0.0,0.0019000000320374966,0.014100000262260437,497.0
1044,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,58.0
1045,0.0,0.0,0.000699999975040555,0.0010999999940395355,58.0
1046,0.0,0.0,0.0,0.0,128.0
1047,0.0,0.0,0.0,0.0,1296.0
1048,9.999999747378752e-05,0.0,0.003599999938160181,0.15139999985694885,2606.0
1049,,,,,
1050,,,,,
1051,,,,,
1052,0.0,0.0,0.00039999998989515007,0.0017000000225380063,888.0
1053,,,,,
1054,0.0,0.0,0.0,0.0,219.0
1055,,,,,
1056,,,,,
1057,0.0002,0.0,0.04190000146627426,0.3183,1760.0
1058,0.0,0.0,0.0,0.0,720.0
1059,,,,,
1060,9.999999747378752e-05,0.0,0.0003000000142492354,0.0003000000142492354,3.0
1061,0.0,0.0,0.0,0.0,143.0
1062,0.0,0.0,0.0,0.0,143.0
1063,,,,,
1064,,,,,
1065,0.0001,0.0,0.0746999979019165,2.6171,34458.0
1066,0.0,0.0,0.0,0.0,196.0
1067,,,,,
1068,,,,,
1069,,,,,
1070,0.0,0.0,0.0,0.0,1197.0
1071,,,,,
1072,0.00139999995008111,0.0,0.03240000084042549,0.22679999470710754,166.0
1073,,,,,
1074,0.0003000000142492354,0.0,0.004800000227987766,0.030300000682473183,121.0
1075,,,,,
1076,,,,,
1077,0.0,0.0,0.0,0.0,150.0
1078,,,,,
1079,0.00039999998989515007,0.0,0.033799998462200165,0.11779999732971191,276.0
1080,0.0007,0.0,0.05959999933838844,4.4013,6736.0
1081,0.0,0.0,0.0,0.0,8.0
1082,,,,,
1083,0.0001,0.0,0.0031999999191612005,0.028,482.0
1084,,,,,
1085,0.0,0.0,0.0003000000142492354,0.0007999999797903001,76.0
1086,0.0,0.0,0.0,0.0,149.0
1087,,,,,
1088,0.0,0.0,0.0,0.0,255.0
1089,0.001,0.0,0.225600004196167,18.3671,18993.0
1090,0.0,0.0,0.0,0.0,2188.0
1091,,,,,
1092,0.0,0.0,0.0,0.0,109.0
1093,0.0,0.0,0.00139999995008111,0.011699999682605267,2374.0
1094,0.0,0.0,0.0,0.0,277.0
1095,,,,,
1096,0.0,0.0,0.0,0.0,247.0
1097,0.0002,0.0,0.0414000004529953,1.4725,8125.0
1098,9.999999747378752e-05,0.0,0.01899999938905239,0.05139999836683273,1021.0
1099,0.0003,0.0,0.10949999839067459,1.4161,4264.0
1100,0.0001,0.0,0.02850000001490116,0.1164,2091.0
1101,0.0,0.0,0.0,0.0,1517.0
1102,0.0,0.0,0.00019999999494757503,0.00019999999494757503,1654.0
1103,,,,,
1104,0.0,0.0,0.00419999985024333,0.007899999618530273,172.0
527696977,0.0,0.0,0.0,0.0,5.0
1105,0.0,0.0,0.0,0.0,179.0
1106,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,545.0
1108,9.999999747378752e-05,0.0,0.014000000432133675,0.048900000751018524,824.0
1109,0.0,0.0,0.0,0.0,102.0
1110,,,,,
1111,0.0,0.0,0.0,0.0,353.0
1112,,,,,
1113,0.0,0.0,0.0,0.0,120.0
1114,0.0,0.0,0.0,0.0,108.0
1107,0.0,0.0,0.0015999999595806003,0.020400000736117363,897.0
1116,0.0,0.0,0.0,0.0,31.0
1117,0.0,0.0,0.0003000000142492354,0.0008,2836.0
1118,,,,,
1119,,,,,
1120,0.0,0.0,0.0,0.0,47.0
1121,0.00039999998989515007,0.0,0.012299999594688416,0.4291999936103821,974.0
1123,0.0023,0.0,0.017799999564886093,0.3366,144.0
1124,,,,,
1125,0.0,0.0,0.0,0.0,627.0
1126,0.00019999999494757503,0.0,0.0013000000035390258,0.006000000052154064,40.0
1127,0.0,0.0,0.0007999999797903001,0.0007999999797903001,733.0
1128,0.0,0.0,0.0,0.0,561.0
1129,0.0001,0.0,0.0414000004529953,1.9918,25739.0
1131,,,,,
1132,0.0,0.0,0.0044999998062849045,0.0257,2197.0
1133,,,,,
1139,0.0,0.0,0.0,0.0,58.0
1140,,,,,
1141,,,,,
1142,,,,,
1143,,,,,
1144,,,,,
1145,,,,,
563807435,0.0,0.0,0.0,0.0,281.0
563807439,0.0,0.0,0.0,0.0,22.0
526157192,0.0,0.0,0.0,0.0,371.0
526157196,0.0,0.0,0.0,0.0,111.0
10671,0.0026000000070780516,0.0,0.013100000098347664,0.21809999644756317,85.0
10672,,,,,
10673,,,,,
10674,,,,,
10675,,,,,
10676,,,,,
10677,,,,,
10678,,,,,
10679,,,,,
10680,,,,,
10681,,,,,
10682,,,,,
10683,,,,,
10684,,,,,
10685,,,,,
10686,,,,,
10687,,,,,
10688,,,,,
10689,,,,,
10690,,,,,
10691,,,,,
10692,,,,,
10693,,,,,
10694,,,,,
10695,,,,,
10696,,,,,
10697,,,,,
10698,,,,,
10699,,,,,
10700,,,,,
10701,,,,,
10702,,,,,
10703,0.0010000000474974513,0.0,0.05959999933838844,4.212500095367432,4313.0
10704,0.0,0.0,0.0034000000450760126,0.005100000184029341,625.0
10705,,,,,
10706,,,,,
10707,,,,,
10708,,,,,
10709,,,,,
10710,,,,,
10711,,,,,
10712,,,,,
10713,,,,,
10714,,,,,
10715,,,,,
10716,,,,,
10717,,,,,
10718,,,,,
10719,,,,,
10720,,,,,
10721,,,,,
10722,,,,,
10723,,,,,
10724,,,,,
10725,,,,,
10726,,,,,
10727,,,,,
10728,,,,,
10729,,,,,
10730,,,,,
10731,,,,,
10732,,,,,
10733,,,,,
10734,,,,,
10735,,,,,
10736,,,,,
10737,,,,,
526322264,0.0,0.0,0.0,0.0,2.0
484682470,,,,,
484682475,,,,,
484682479,,,,,
484682483,,,,,
484682487,,,,,
484682492,,,,,
484682496,,,,,
484682500,,,,,
484682504,,,,,
484682508,0.00019999999494757503,0.0,0.00419999985024333,0.08209999650716782,361.0
484682512,0.0,0.0,0.0017999999690800905,0.010900000110268593,1055.0
484682516,9.999999747378752e-05,0.0,0.005499999970197678,0.1889999955892563,3044.0
484682520,9.999999747378752e-05,0.0,0.01730000041425228,0.1274999976158142,1834.0
484682524,0.0,0.0,0.000699999975040555,0.002199999988079071,425.0
484682528,0.0,0.0,0.0,0.0,32.0
585,,,,,
588,0.0003000000142492354,0.0,0.020600000396370888,0.16200000047683716,503.0
560581551,0.0,0.0,0.0,0.0,240.0
595,0.0,0.0,0.00019999999494757503,0.00019999999494757503,164.0
560581555,,,,,
560581559,0.0,0.0,0.0,0.0,74.0
560581563,0.0,0.0,0.0,0.0,168.0
312782546,0.0,0.0,0.021199999377131462,0.0425,1439.0
312782550,0.00019999999494757503,0.0,0.021199999377131462,0.042500000447034836,234.0
312782554,0.0,0.0,0.0,0.0,432.0
312782558,0.0,0.0,0.0,0.0,154.0
312782562,0.0,0.0,0.0,0.0,353.0
312782566,0.0,0.0,0.0,0.0,218.0
312782570,0.0,0.0,0.0,0.0,48.0
312782574,0.0,0.0,0.006399999838322401,0.0239,492.0
312782578,0.0003000000142492354,0.0,0.006399999838322401,0.023800000548362732,72.0
312782582,0.0,0.0,0.0,0.0,119.0
312782586,0.0,0.0,0.0,0.0,59.0
312782590,0.0,0.0,0.0,0.0,149.0
312782594,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,76.0
312782598,0.0,0.0,0.0,0.0,17.0
312782604,0.0,0.0,0.00139999995008111,0.004900000058114529,170.0
312782608,0.0,0.0,0.0,0.0,273.0
312782612,0.0,0.0,0.0,0.0,142.0
312782616,0.0,0.0,0.0,0.0,242.0
312782620,0.0,0.0,0.0,0.0,161.0
312782624,0.0,0.0,0.0,0.0,27.0
312782628,0.0001,0.0,0.005400000140070915,0.0652,1269.0
312782632,0.00019999999494757503,0.0,0.005400000140070915,0.05979999899864197,243.0
312782636,0.0,0.0,0.0007999999797903001,0.0012000000569969416,371.0
312782640,0.0,0.0,0.0,0.0,59.0
312782644,0.0,0.0,0.0,0.0,379.0
312782648,0.0,0.0,0.0,0.0,180.0
312782652,9.999999747378752e-05,0.0,0.003700000001117587,0.00419999985024333,37.0
589508447,0.0,0.0,0.0015999999595806003,0.01889999955892563,420.0
589508451,0.00019999999494757503,0.0,0.0034000000450760126,0.024800000712275505,101.0
589508455,0.0003000000142492354,0.0,0.003100000089034438,0.029100000858306885,87.0
576073699,0.0,0.0,0.00039999998989515007,0.0006000000284984708,44.0
576073704,0.0,0.0,0.002199999988079071,0.003700000001117587,211.0
606826647,0.0006000000284984708,0.0,0.010999999940395355,0.14259999990463257,220.0
606826651,0.0,0.0,0.000699999975040555,0.003599999938160181,140.0
606826655,0.0012000000569969416,0.0,0.006500000134110451,0.039900001138448715,33.0
606826659,0.0007999999797903001,0.0,0.009100000374019146,0.0568000003695488,75.0
606826663,0.0,0.0,0.0,0.0,17.0
937,,,,,
939,9.999999747378752e-05,0.0,0.0008999999845400453,0.0024999999441206455,27.0
304325711,,,,,
951,,,,,
12993,,,,,
12994,,,,,
12995,,,,,
12996,,,,,
12997,,,,,
12998,,,,,
957,,,,,
960,0.0002,0.0,0.045499999076128006,1.8921,8631.0
1011,0.0001,0.0,0.011099999770522118,0.0877,1213.0
614454277,0.0,0.0,0.0,0.0,42.0
599626923,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,13.0
599626927,0.0,0.0,0.0,0.0,47.0
549009199,,,,,
549009203,0.0,0.0,0.0,0.0,64.0
549009207,,,,,
549009211,0.0,0.0,0.0,0.0,20.0
549009215,0.0,0.0,0.0,0.0,327.0
549009219,0.0,0.0,0.0,0.0,14.0
549009223,0.0,0.0,0.0,0.0,66.0
549009227,0.0,0.0,0.0,0.0,47.0
607344830,0.0,0.0,0.0,0.0,23.0
607344834,0.0013000000035390258,0.0,0.025699999183416367,0.10109999775886536,80.0
607344838,0.00019999999494757503,0.0,0.005400000140070915,0.00989999994635582,64.0
607344842,0.0,0.0,0.0,0.0,20.0
607344846,9.999999747378752e-05,0.0,0.0010999999940395355,0.003700000001117587,58.0
607344850,0.0010999999940395355,0.0,0.02590000070631504,0.04270000010728836,40.0
607344854,0.0,0.0,0.0,0.0,22.0
607344858,0.0,0.0,0.0,0.0,36.0
607344862,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,18.0
480149202,,,,,
480149206,,,,,
480149210,,,,,
480149214,,,,,
480149218,,,,,
480149222,,,,,
480149226,,,,,
480149230,,,,,
480149234,,,,,
480149238,,,,,
480149242,,,,,
480149246,,,,,
480149250,,,,,
480149254,,,,,
480149258,,,,,
480149262,,,,,
480149266,,,,,
480149270,,,,,
480149274,,,,,
480149278,,,,,
480149282,,,,,
480149286,,,,,
480149290,,,,,
480149294,,,,,
480149298,,,,,
480149302,,,,,
480149306,,,,,
480149310,,,,,
480149314,,,,,
480149318,,,,,
480149322,,,,,
480149326,,,,,
480149330,,,,,
480149334,,,,,
480149338,,,,,
